,category,question,answer,links
60,민원신청,"[취학통지서] 2017년 이후 출생한 아동의 조기 입학, 또는 2017년 출생 아동의 입학 연기는 어떻게 해야 하나요?","관할 주민센터에 문의하여 조기 입학 또는 입학 연기를 요청하여 합니다.
(`23.12.31.까지 조기입학신청서/입학연기신청서 제출)",[]
61,민원신청,[취학통지서] 아동에 대한 보호자 변경은 어떻게 신청해야 하나요?,"관할 주민센터에서 보호자 변경을 신청해야 하며, 보호자 변경이 완료되면 보호자가 정부24에 접속하여 취학통지서를 발급 받을 수 있습니다.",[]
62,민원신청,[취학통지서] 자녀가 취학대상(2017년생)이거나 개명을 한 경우 취학아동명부 열람시 명부에서 누락되어 보이지 않습니다.,관할 주민센터에 문의하여 조치하면 정부24에서 취학통지서를 발급 받을 수 있습니다.,[]
63,민원신청,[취학통지서] 현재 만 6세인 아동이 있는데 취학통지서가 발급되지 않은 것 같습니다. 어떻게 된 것일까요?,"외국에서 귀국한 아동, 재외국민의 자녀, 북한이탈주민의 자녀, 다문화 가족 구성원인 아동의 경우 발급되지 않으며, 관할 교육청에 문의해 주십시요.",[]
64,민원신청,[취학통지서] 정부24 회원만 온라인으로 취학통지서를 발급 받을 수 있나요?,"정부24 회원(가입자) 뿐만 아니라, 비회원(비가입자)도 본인확인(간편인증, 인증서 등)을 거쳐 온라인으로 발급 받을 수 있습니다.",[]
65,민원신청,[취학통지서] 취학통지서를 온라인으로 발급받을 수 있는 자격 기준은 무엇인가요?,취학대상 아동과 동일한 세대의 세대주가 정부24를 통해 발급 신청이 가능합니다.,[]
66,기타민원,정부24에서 본인이 신청하지 않은 주민등록표등본(초본)이 발급되었다는 문자나 이메일을 받았는데 개인정보 도용이 의심됩니다.,"청약이나 금융기관 대출상담 등으로 개인정보 수집·이용·제공에 동의하신 경우 해당 기관에서 주민등록등본(초본)열람이 가능하므로 청약이나 금융기관 대출상담 등으로 개인정보 수집·이용·제공에 동의하신 일이 있는지 확인하시기 바랍니다.
정부24에서는 민원 신청시 본인확인이 필요한 민원일 경우 본인 인증수단을 통해서만 신청 및 발급됨을 안내드립니다.",[]
67,인증,간편인증으로 민원신청을 했습니다. 민원신청내역 확인 방법을 알려주세요.,"회원 로그인 후 간편인증을 이용하신 경우 동일 방법을 이용해 주셔야 하며,
비회원 로그인을 이용하신 경우라면 다시 한번 비회원 로그인을 통해 민원신청 내역을 확인해 주시기 바랍니다.



- 비회원으로 신청한 민원은 비회원 로그인 상태에서만 확인이 가능합니다.
- 회원 로그인으로 신청한 민원은 비회원 화면에서는 확인되지 않습니다.",[]
68,인증,간편인증 창이 반복됩니다. 조치 방법(팝업차단 해제 방법)을 알려 주세요.,"팝업차단 해제 후 동일 오류 시, 검색 기록 삭제까지 조치해 주시기 바랍니다.

※팝업차단 해제 방법

○ 인터넷 익스플로러(Internet Explorer) 이용 시
① 인터넷 창 상단 [도구(Alt+t) > 인터넷옵션 > 개인 정보 탭]의 '팝업 차단 사용(B)' 체크 해제
② 인터넷 창 상단 [보기(Alt+t) > 도구모음]에서 구글툴바(google toolbar), 네이버툴바(naver toolbar), 알툴바(altoolbar), 빙바(bing bar)체크 해제(사용안함으로 변경)

○ 크롬(Chrome)이용시
① 오른쪽 상단 점 세 개 메뉴 클릭 후 '설정(S)' 클릭
② 설정화면 상단 '설정 검색'란에 ""팝업"" 입력 후 검색
③ 검색 결과 제일 하단의 '사이트 설정' 클릭
④ 사이트 설정 [콘텐츠 > 팝업 및 리디렉션] 클릭 후 ""기본 동작 - 사이트를 방문할 때 이 설정을 자동으로 따릅니다."" 아래 '사이트에서 팝업을 전송하고 리디렉션을 사용할 수 있음' 클릭
- 정부24 사이트만 추가하길 원하는 경우 ""팝업 전송 및 리디렉션 사용이 허용됨"" 항목의 ""추가"" 클릭 후 '[*.]gov.kr'을 추가

○ 엣지(Microsoft Edge) 사용시
① 오른쪽 상단 점 세 개 메뉴 클릭 후 '설정(S)' 클릭
② 설정화면 왼쪽 상단 '설정 검색'란에 ""팝업"" 입력 후 검색
③ 검색 결과 중 '팝업 및 리디렉션' 클릭 후 '차단(권장)' 옆의 바를 클릭하여 비활성화 상태로 변경
- 정부24 사이트만 추가하길 원하는 경우 허용항목의 ""추가"" 클릭 후 '[*.]gov.kr'을 추가


※검색 기록 삭제 방법

○ 인터넷 익스플로러(Internet Explorer) 이용 시
① [도구 > 검색기록삭제(D)] 선택 후 검색 기록 삭제 화면 상단 ‘즐겨찾기 웹사이트 데이터 보존(R)'과 하단 ’추적방지, ActiveX 필터링 및 추적 안함 데이터(K)'외 모든 항목에 체크 후 [삭제] 클릭

○ Chrome(크롬) 이용 시
오른쪽 상담 점 세 개 메뉴 클릭 후 [방문기록(H) > 인터넷 사용기록 삭제] 클릭후 기본 탭 기간 ‘지난 7일’로 설정 후 “인터넷 사용기록 삭제” 클릭

○ Microsoft Edge(엣지) 이용 시
오른쪽 상단 점 세 개 메뉴 클릭후 설정 클릭 ‘검색 데이터’ 검색 후 [지울 항목 선택] 클릭 > 시간범위 7일 선택후 지금 지우기 클릭(검색 데이터 입력시 띄어쓰기 포함)",[]
69,인증,간편인증은 어떻게 발급하나요?,"[사용방법 안내]를 통해 로그인 방법, 이용방법, 사설인증서별 인증서 발급방법을 확인할 수 있습니다.

※ [사용방법 안내]",['https://www.gov.kr/main?a=AA100DataDownViewAppNew&ca=510&cp=1']
70,인증,공인인증서 폐지되었는데 정부24 이용은 어떻게 달라지나요?,"공인인증서 폐지가 되었어도 기존 발급받은 공인인증서는 이용이 가능합니다. 다만, 금융결제원에서 신규 발급하고 있는 금융인증서는 정부24에서 이용이 가능하도록 준비중에 있습니다. 관련 내용은 아래 내용을 참고 하시기 바랍니다.

○ 공동인증서(구 공인인증서)
- `20.12.10부터 공인인증서를 폐지하는 전자서명법에 따라 공동인증서로 명칭 변경되었습니다.
- 공인인증서와 같이 시중 은행 홈페이지를 통해 발급(재발급), 갱신이 가능하며, 정부24에서는 발급된 인증서의 등록 및 사용이외의 인증서 관련 업무는 지원하지 않습니다.
- (정부24 이용) 공동인증서는 기존 공인인증서와 동일한 형태로 이용가능

○ 브라우저인증서
- (정부24 이용) 플러그인 없이 정부24를 이용할 수 있었던 브라우저인증서는 기존과 같이 사용가능합니다.
- 다만, 금융인증센터에서 신규 발급을 중단함에 따라 인증서의 유효기간이 만료되면 재발급 및 갱신발급이 불가능합니다.

○ 금융인증서
- 금융결제원에서 금융인증센터를 통해 발급 운영하던 브라우저인증서를 대신해 금융인증서를 발급 운영하고 있습니다.
- (정부24 이용) 신규 발급한 금융인증서를 이용할 수 있도록 준비하고 있습니다.(`20년 말 서비스 예정)",[]
71,회원관리,개명을 한 후에 이름을 어떻게 변경하나요?,"1. 개명 후 ""정부24"" 사이트에서 회원 정보를 수정(이름 변경) 하여도
일부 민원(졸업증명서, 자격증 재발급 등) 발급이 되지 않는 경우가 있습니다.

이런 경우는 해당 기관(지자체, 중앙부처 등)으로 문의를 하셔야 합니다.

2. 개명 후 ""정부24""에서 회원정보(이름) 변경하기",[]
72,스마트폰,정부24 앱 로그인(공동인증)이 안되요,"폰(안드로이드)이나 앱(IOS)에 공동인증서가 등록되어 있지 않은 경우 정상적인 로그인이 되지 않습니다.
아래의 게시글을 확인하시고 공동인증서 등록 후 서비스를 이용하시기 바랍니다.

○ 안드로이드의 경우
  - 자주묻는 질문에서 ""모바일에서 공동인증서는 어떻게 가져오나요?"" 게시글을 참고하세요.

※ '주민번호 불일치', '에러코드 0' 이라고 뜨며 로그인이 안되는 경우
  - 자료실에서 모바일 인증서 가져오기(범용 개인) 매뉴얼 게시글을 참고하세요.

○ IOS의 경우
  - 자주묻는 질문에서 ""아이폰으로 공동인증서를 가져오려면 어떻게 해야 하나요? "" 게시글을 참조하세요.",['https://www.gov.kr/main?a=AA100DataDownViewAppNew&ca=514&cp=1']
73,민원발급,플러그인 설치 없이 가능한 서비스 이용 최소사양은 뭔가요?,"□ 정부24 서비스 이용 권장 사양
- Windows10: Internet Explorer 11 or 크롬
- Mac OSX: 사파리
- Linux(x-window): 파이어폭스

□ 운영체제별 이용가능 브라우저 현황
- Windows













- 기타 운영체제(MacOS, Linux)",[]
74,기타민원 | 스마트폰,아이폰 사용자인데 전자문서지갑에서 발급받은 내 증명서를 다운로드 받으려면 어떻게 해야 하나요?,"발급받은 증명서 열람화면 상단의 다운로드 버튼을 클릭하여 저장 시, 본인의 스마트폰에 열람용 증명서로 저장됩니다.

※ 본인이 참고하기 위해 전자증명서를 다운로드하여 출력해서 사용할 수 있지만 ‘열람용 증명서’로만 활용 가능",[]
75,민원발급,플러그인 프로그램 설치 없이(브라우저인증서로) 신청/발급 가능한 민원은 뭔가요?,"총 236종의 민원이 발급 가능합니다.
브라우저 인증서 신청/발급 서비스 목록",['https://www.gov.kr/main?a=AA100DataDownViewAppNew&ca=507&cp=1']
76,기타민원 | 스마트폰,전자문서지갑을 정부24 홈페이지에서 사용할 수 없나요?,전자문서지갑은 정부24 홈페이지에서는 사용할 수 없습니다. 정부24 모바일 앱에서만 사용할 수 있습니다.,[]
77,기타민원 | 스마트폰,"전자문서지갑에 전자증명서(주민등록등·초본 등)을 발급받았는데, 출력방법이 없나요? 스마트폰 화면을 캡쳐하여 사용해도 되나요?","전자문서지갑에서는 전자증명서 출력기능을 제공하지 않으며, 스마트폰 화면을 캡쳐하여 사용할 수 없습니다. 다만, 발급받은 전자증명서를 열람용으로 다운로드할 수는 있습니다.

※ 종이문서로 출력이 필요한 경우 프린터가 연결된 PC에서 정부24 홈페이지로 접속하여 수령방법을 ‘온라인발급(본인출력)’을 선택하여 출력할 수 있습니다.",[]
78,기타민원 | 스마트폰,"정부24 홈페이지를 통해 증명서를 발급 받았고, 처리완료 상태가 되었는데 전자문서지갑에서 보이지 않습니다.","주민등록등본을 다운 받으실때 수령방법을 온라인발급(전자문서지갑)으로 선택하셨나요? 전자문서지갑으로 발급 받았을 경우, 처리완료 페이지에 ‘전자문서지갑' 표시가 있습니다.
증명서 수령방법을 ‘온라인발급(전자문서지갑)’으로 선택하여 발급해주세요

※ 수령방법의 기본설정은 ‘온라인발급(본인출력)’으로 종이문서로 출력하는 방법입니다.",[]
79,기타민원 | 스마트폰,전자문서지갑을 이용해 상대방에게 전자증명서를 어떻게 보내나요?,"전자문서지갑으로 증명서를 먼저 발급받고 ‘보내기’를 이용하여 보낼 수 있습니다.
보내기 방법에는 기관명검색, 주소입력, 1회 열람용보내기 3가지가 있습니다.

①수취 기관명을 검색하여 보내는 방법,
②수취기관(수취인)의 전자문서지갑주소 QR코드를 스캔하거나 직접 입력하여 보내는 방법,
③수취기관(수취인)의 전자문서지갑이 없는 경우 1회 열람용보내기 기능을 이용해서 상대방에게 해당 링크와 문서열람번호를 전달하는 방법이 있습니다.",[]
80,기타민원 | 스마트폰,아이폰 사용자인데 전자문서지갑 발급 시 ‘광고식별자 제한’ 관련 문구가 나옵니다. 어떻게 해야하나요?,"아이폰 설정에서 ‘개인정보보호 → 광고 → 광고추적제한’의 활성화 상태를 비활성화로 만들어주시고 다시 한 번 정부24앱을 통해 전자문서지갑을 발급 받으시면 됩니다.


※ IOS 14 버전 사용자의 경우

IOS14 버전의 접근제한 정책변경으로 아래 조치 방법에 따라 설정하시면 전자문서지갑을 사용하실 수 있습니다.

1. 정부24 앱을 최신버전으로 업데이트 합니다.
2. '설정(아이폰의 설정) → 정부24(설치앱에서 선택) → 추적허용'의 비활성화 상태를 활성화 합니다.

설정 변겨 완료 후 다시 한 번 정부24앱을 통해 전자문서지갑에 접속하시면 됩니다.",[]
